Time (sec),Temperature (C),dT/dt (C/sec),h=-mcpdT/dt / A(T-Tw) (W/m2K),m (kg),cp (J/kg),Tw,rho (kg/m3),r (m),pi,V (m3),A (m2),q''=h(T-Tw) (W/m2),Te=T-Tw,ln(Te),ln(q)
24.82,527.0406,-2.8067,334.537685845383,,,,,,,,,142861.163713834,427.040568995453,6.05687901807255,11.8696285545097
24.84,526.9852,-2.5531,304.347203569135,,,,,,,,,129951.74664897,426.985183780243,6.0567493142197,11.7749184809102
24.86,526.9384,-2.5826,307.896905781049,,,,,,,,,131453.026675505,426.938446627272,6.05663984973984,11.7864048551916
24.88,526.8819,-2.8645,341.55693391667,,,,,,,,,145804.466635352,426.881881633601,6.0565073511523,11.8900217334465
24.90,526.8239,-2.8783,343.243353412813,,,,,,,,,146504.455228319,426.823866424941,6.05637143732279,11.8948111180917
24.92,526.7668,-2.8826,343.813122724083,,,,,,,,,146728.00945521,426.766751346376,6.05623761420557,11.8963358760713
24.94,526.7086,-2.7936,333.236841498592,,,,,,,,,142195.012927432,426.708560457992,6.05610125199879,11.8649547249025
24.96,526.6550,-2.5918,309.20749667191,,,,,,,,,131924.92685099,426.655007627356,6.05597574199881,11.7899883037995
24.98,526.6049,-2.7457,327.601941324671,,,,,,,,,139756.589313557,426.604887469366,6.05585826276807,11.8476575406289
25.00,526.5452,-2.9358,350.338400674913,,,,,,,,,149435.156225685,426.545180139556,6.0557182936532,11.9146178401007
25.02,526.4875,-3.0949,369.369408843796,,,,,,,,,157531.418798566,426.487454095542,6.0555829505449,11.9673802017888
25.04,526.4214,-2.8933,345.357508367386,,,,,,,,,147267.826807123,426.421384330992,6.05542802246418,11.9000081590901
25.06,526.3717,-2.6589,317.42385525993,,,,,,,,,135340.556378606,426.371723914007,6.0553115571303,11.8155495207472
25.08,526.3150,-2.8925,345.352471277815,,,,,,,,,147228.948177918,426.315027175472,6.05517857338557,11.8997441247595
25.10,526.2560,-2.7704,330.817609008553,,,,,,,,,141012.998779514,426.256024285179,6.05504016171822,11.8566073550367
25.12,526.2042,-2.8685,342.580314968477,,,,,,,,,146009.173304446,426.204212340342,6.05491860309841,11.8914247295691
25.14,526.1413,-3.0434,363.521748686507,,,,,,,,,154911.624461628,426.141283214447,6.05477094202356,11.950610068532
25.16,526.0825,-2.6583,317.56331513404,,,,,,,,,135308.163374526,426.082475292886,6.05463293150445,11.8153101477011
25.18,526.0350,-2.5517,304.869292135009,,,,,,,,,129884.974093125,426.034951514916,6.05452138871346,11.7744045230899
25.20,525.9804,-2.8629,342.084507001231,,,,,,,,,145721.296972694,425.980405397808,6.05439334849273,11.8894511515269
25.22,525.9204,-3.1162,372.406393458918,,,,,,,,,158615.493721217,425.92043667133,6.05425256044883,11.9742382739614
25.24,525.8558,-3.1654,378.34971775929,,,,,,,,,161122.405720891,425.855757670734,6.0541006919154,11.9899196390778
25.26,525.7938,-2.6397,315.560701746201,,,,,,,,,134363.796288612,425.793818891549,6.05395523589452,11.8083062979312
25.28,525.7502,-2.5231,301.653244341717,,,,,,,,,128428.919486559,425.750168100538,6.05385271437663,11.7631308745237
25.30,525.6929,-2.4993,298.847482176747,,,,,,,,,127217.249323698,425.692893234609,6.05371817839034,11.7536515285849
25.32,525.6502,-2.4809,296.671932223942,,,,,,,,,126278.465693157,425.650194632621,6.05361786958973,11.7462447925598
25.34,525.5937,-2.8605,342.116762708276,,,,,,,,,145602.724335906,425.593657508277,6.05348503544524,11.8886371256679
25.36,525.5358,-2.9380,351.425781726886,,,,,,,,,149544.241668437,425.535772969147,6.05334901726247,11.9153475589265
25.38,525.4761,-2.7718,331.598677255845,,,,,,,,,141087.324700626,425.476138409835,6.05320886749814,11.8571343017762
25.40,525.4249,-2.6831,321.018188645556,,,,,,,,,136569.130714473,425.424899725113,6.05308843355227,11.8245862175242
25.42,525.3688,-2.5977,310.845471745541,,,,,,,,,132223.970207342,425.368815781177,6.05295659444017,11.7922525077196
25.44,525.3210,-2.7103,324.354084634209,,,,,,,,,137954.600949516,425.320991733754,6.05284415851569,11.8346799313873
25.46,525.2604,-3.0542,365.560195095559,,,,,,,,,155458.276392664,425.260404382995,6.05270169748577,11.9541326555792
25.48,525.1988,-3.1437,376.334959872959,,,,,,,,,160017.182782327,425.198825100769,6.05255688329551,11.9830364808394
25.50,525.1347,-2.9554,353.8402390364,,,,,,,,,150429.747997699,425.134655140858,6.05240595436816,11.9212514634774
25.52,525.0806,-3.0830,369.171370027422,,,,,,,,,156927.591213276,425.080610128622,6.05227882183004,11.9635397754807
25.54,525.0113,-3.2510,389.34749865365,,,,,,,,,165477.099733644,425.011333849217,6.05211583644935,12.0165880940358
25.56,524.9506,-2.9701,355.763118732517,,,,,,,,,151181.740168505,424.950570219653,6.0519728567949,11.9262379693534
25.58,524.8925,-2.9122,348.867312935849,,,,,,,,,148231.114503802,424.892527925249,6.05183626147602,11.9065279192262
25.60,524.8341,-2.9287,350.897950027602,,,,,,,,,149073.408840611,424.834083040053,6.05169869985436,11.9121941403849
25.62,524.7754,-2.9282,350.888409167923,,,,,,,,,149048.756931367,424.775378830018,6.05156050880832,11.9120287591276
25.64,524.7170,-2.8761,344.686980364975,,,,,,,,,146394.404148816,424.716953317484,6.05142295485895,11.8940596567516
25.66,524.6603,-2.7203,326.058523475985,,,,,,,,,138464.121817477,424.660335026254,6.05128963768155,11.8383665228015
25.68,524.6081,-2.9019,347.865517530805,,,,,,,,,147706.530895268,424.608141513158,6.05116672363351,11.9029826848423
25.70,524.5443,-2.8774,344.987298525571,,,,,,,,,146462.377392927,424.544260089827,6.0510162643677,11.8945238648534
25.72,524.4930,-2.5543,306.284220935073,,,,,,,,,130015.521363557,424.493044292731,6.05089561996988,11.775409117415
25.74,524.4421,-2.7312,327.532904010607,,,,,,,,,139018.74953739,424.44208760439,6.05077557148446,11.8423640917744
25.76,524.3838,-2.6387,316.486500154541,,,,,,,,,134311.742519344,424.383796635116,6.05063822654612,11.8079188136805
25.78,524.3365,-2.6201,314.2877449965,,,,,,,,,133363.77394325,424.336538940564,6.05052686431614,11.8008358159389
25.80,524.2790,-2.8924,346.996177233391,,,,,,,,,147223.188627438,424.27899293085,6.05039124103883,11.8997050043065
25.82,524.2208,-2.9217,350.563445821724,,,,,,,,,148716.320805203,424.220843837869,6.05025417774064,11.9097958830172
25.84,524.1621,-3.0986,371.838139056962,,,,,,,,,157719.655014927,424.162124452668,6.05011575113971,11.9685744006631
25.86,524.0969,-2.8247,339.024284996081,,,,,,,,,143779.148326875,424.096900104182,6.04996196710269,11.8760337090739
25.88,524.0491,-2.5537,306.537363520502,,,,,,,,,129986.904104592,424.049135843428,6.04984933494082,11.7751889867064
25.90,523.9948,-2.8840,346.226825792389,,,,,,,,,146798.356482382,423.994750107571,6.04972107333354,11.8968151994758
25.92,523.9338,-2.9443,353.512697925707,,,,,,,,,149865.972398689,423.933774594382,6.04957725103834,11.9174966563118
25.94,523.8770,-3.1965,383.846158260443,,,,,,,,,162703.549648502,423.87697817756,6.04944326732388,11.9996851101081
25.96,523.8059,-3.4066,409.145126717446,,,,,,,,,173398.12449974,423.805914275224,6.04927560108185,12.0633455272363
25.98,523.7407,-3.0783,369.769865862778,,,,,,,,,156686.546807835,423.740713544196,6.04912174351457,11.9620025714858
26.00,523.6828,-2.8872,346.858511009415,,,,,,,,,146957.979046343,423.682782407936,6.0489850205263,11.8979019680684
26.02,523.6252,-2.7881,334.996420821229,,,,,,,,,141912.934766347,423.625226856018,6.04884916543848,11.8629690130907
26.04,523.5713,-3.1664,380.509758232195,,,,,,,,,161172.997873529,423.571260359578,6.04872176524896,11.9902335880358
26.06,523.4986,-3.3292,400.142388566337,,,,,,,,,169459.729081522,423.498569318477,6.04855013585376,12.0403705910348
26.08,523.4381,-2.8522,342.857932931445,,,,,,,,,145179.108504525,423.438090707831,6.04840731853671,11.8857234901982
26.10,523.3845,-2.7398,329.386705011699,,,,,,,,,139457.219002381,423.384480552813,6.04828070368985,11.8455131593915
26.12,523.3285,-2.4400,293.380865761054,,,,,,,,,124196.481385302,423.328498479702,6.04814846980522,11.7296201178491
26.14,523.2869,-2.3289,280.047384656254,,,,,,,,,118540.383969478,423.286880950454,6.04805015472545,11.683008974492
26.16,523.2353,-2.7978,336.480408508119,,,,,,,,,142410.40134738,423.235343712273,6.04792839244504,11.8664683184623
26.18,523.1750,-2.7136,326.398623785146,,,,,,,,,138123.727165338,423.174967968795,6.04778572938258,11.8359051361191
26.20,523.1268,-2.6713,321.351334852035,,,,,,,,,135972.361800957,423.126799406529,6.04767189631695,11.820206922014
26.22,523.0681,-2.6150,314.616390506151,,,,,,,,,133104.16306246,423.068114310014,6.04753319282049,11.7988872815985
26.24,523.0222,-2.3910,287.69398148988,,,,,,,,,121700.940895205,423.02219971705,6.04742465926976,11.7093220102128
26.26,522.9725,-2.5489,306.734190694228,,,,,,,,,129740.120057833,422.972475824079,6.04730710795539,11.7732886521392
26.28,522.9202,-3.0524,367.371148969187,,,,,,,,,155368.695833969,422.92024365528,6.04718361199033,11.9535562541136
26.30,522.8504,-3.2196,387.556756547444,,,,,,,,,163878.521617915,422.85037958783,6.04701840391692,12.0068807104944
26.32,522.7915,-2.8895,347.866351857152,,,,,,,,,147074.922781799,422.791459986316,6.04687905508422,11.8986974147065
26.34,522.7348,-2.7515,331.297384904484,,,,,,,,,140050.934079288,422.734800999609,6.04674503444074,11.8497614502789
26.36,522.6814,-3.1467,378.938967970139,,,,,,,,,160170.453946414,422.681401188162,6.04661870657671,11.9839938643121
26.38,522.6089,-3.4753,418.573787673945,,,,,,,,,176893.021083088,422.608931309577,6.04644723915072,12.0833004281717
26.40,522.5424,-3.0745,370.363504359317,,,,,,,,,156494.280336322,422.542390096017,6.04628977335256,11.9607747409227
26.42,522.4860,-2.9193,351.716724142279,,,,,,,,,148595.374518161,422.485950534583,6.04615619307175,11.9089822837165
26.44,522.4256,-3.1257,376.636252879553,,,,,,,,,159100.801380391,422.425616663278,6.04601337606284,11.9772932512735
26.46,522.3609,-2.7867,335.834285058077,,,,,,,,,141843.278084672,422.360921429276,6.04586021255653,11.8624780516251
26.48,522.3141,-2.9322,353.404931890566,,,,,,,,,149247.903189053,422.31414935451,6.04574946683565,11.9133639821716
26.50,522.2436,-3.2954,397.246447248347,,,,,,,,,167734.783959583,422.243635207945,6.04558248205848,12.0301393440706
26.52,522.1823,-2.9322,353.517045336726,,,,,,,,,149248.651750258,422.182335248074,6.04543729476647,11.9133689977149
26.54,522.1263,-2.7383,330.184101959988,,,,,,,,,139379.409259561,422.126348398359,6.04530467301122,11.8449550566392
26.56,522.0728,-2.7772,334.917993792437,,,,,,,,,141359.776805827,422.072804166604,6.04517782087766,11.8590635280862
26.58,522.0153,-2.7824,335.588879364331,,,,,,,,,141623.628529839,422.015261048283,6.04504147700365,11.8609283144694
26.60,521.9615,-2.9065,350.60086311496,,,,,,,,,147940.069421151,421.961509469081,6.04491410008724,11.9045625343938
26.62,521.8990,-2.9407,354.781216172982,,,,,,,,,149681.841239624,421.899002585986,6.04476595502697,11.9162672620456
26.64,521.8439,-2.7560,332.544059314311,,,,,,,,,140281.676996413,421.843882238241,6.04463529828588,11.8514076588192
26.66,521.7888,-2.4641,297.359776791073,,,,,,,,,125423.012257757,421.788762458886,6.04450462581895,11.7394474011723
26.68,521.7453,-2.2744,274.497769130381,,,,,,,,,115768.149143161,421.745318768595,6.04440162182351,11.6593447557105
26.70,521.6978,-2.3873,288.158233193658,,,,,,,,,121515.689026807,421.697786247674,6.04428891114821,11.7077986612191
26.72,521.6498,-2.4756,298.852429114521,,,,,,,,,126011.074694734,421.649825862539,6.04417517303003,11.7441250764738
26.74,521.5988,-2.3208,280.190076183009,,,,,,,,,118127.78886522,421.598760650122,6.0440540575884,11.6795222739584
26.76,521.5570,-2.4973,301.538048794746,,,,,,,,,127115.473828277,421.556995332299,6.04395498854318,11.7528511950723
26.78,521.4989,-2.7441,331.378050549417,,,,,,,,,139675.472909034,421.498867162311,6.0438170898044,11.8470769601031
26.80,521.4472,-2.5161,303.888048763727,,,,,,,,,128072.776864667,421.447231589694,6.04369457764672,11.7603539505827
26.82,521.3982,-2.6728,322.849829533199,,,,,,,,,136048.343937955,421.39822137947,6.04357828061953,11.8207655716857
26.84,521.3403,-2.7717,334.835612176865,,,,,,,,,141079.743386148,421.340318220475,6.0434408639562,11.857080565424
26.86,521.2874,-2.8951,349.794134110487,,,,,,,,,147363.845236729,421.2873540932,6.04331515214045,11.9006599453176
26.88,521.2245,-3.1348,378.80486613502,,,,,,,,,159561.895101798,421.224512583013,6.04316597558214,11.9801871829969
26.90,521.1620,-2.9251,353.524039956747,,,,,,,,,148890.87850795,421.161962638145,6.04301746905498,11.9109689576147
26.92,521.1075,-2.9321,354.413712915981,,,,,,,,,149246.27506748,421.107506928946,6.0428881619597,11.9133530732716
26.94,521.0447,-3.1130,376.329496649105,,,,,,,,,158451.531624222,421.04467769627,6.04273895084575,11.973204031366
26.96,520.9830,-2.8330,342.536839981491,,,,,,,,,144202.18241303,420.982988051218,6.04259242443653,11.8789716383442
26.98,520.9314,-2.9247,353.66784581296,,,,,,,,,148869.886140253,420.931356646383,6.04246977204267,11.9108279560441
27.00,520.8660,-2.7593,333.714174871789,,,,,,,,,140448.949552492,420.865998893969,6.04231449060323,11.8525993533481
27.02,520.8210,-2.6909,325.480247604366,,,,,,,,,136968.918417182,420.820985068418,6.04220752963923,11.8275093062034
27.04,520.7584,-2.9688,359.146567765705,,,,,,,,,151113.921604348,420.758362092797,6.04205870712844,11.9257892790554
27.06,520.7022,-2.6796,324.203428833304,,,,,,,,,136393.106274731,420.702232439559,6.04192529707053,11.8232964826064
27.08,520.6512,-2.6798,324.262896737822,,,,,,,,,136401.569427224,420.651177792658,6.0418039339279,11.82335853039
27.10,520.5950,-2.5785,312.055959442667,,,,,,,,,131249.189208574,420.595041488665,6.04167047406136,11.7848530029763
27.12,520.5480,-2.2641,274.029660218221,,,,,,,,,115242.635364307,420.548035831357,6.04155870792163,11.6547950574228
27.14,520.5045,-2.4702,299.004746640374,,,,,,,,,125732.834980762,420.5044782516,6.04145512918174,11.7419145774978
27.16,520.4492,-2.6993,326.782372005376,,,,,,,,,137395.396323861,420.449228888029,6.04132373226136,11.8306181525603
27.18,520.3965,-3.0127,364.768302591251,,,,,,,,,153347.320019605,420.39650630346,6.04119832855785,11.9404606931563
27.20,520.3287,-3.0551,369.96729879061,,,,,,,,,155507.881566744,420.328721146668,6.04103707454827,11.9544516946337
27.22,520.2743,-2.7889,337.771693262751,,,,,,,,,141956.762178316,420.27430068833,6.04090759497944,11.8632777985144
27.24,520.2172,-2.9318,355.129360497304,,,,,,,,,149231.452954492,420.21716465661,6.04077163635484,11.9132537552213
27.26,520.1570,-2.6691,323.346932563145,,,,,,,,,135856.486002825,420.157027394389,6.04062851615221,11.8193543575707
27.28,520.1104,-2.7520,333.436946648322,,,,,,,,,140080.329717631,420.110402058636,6.04051753877961,11.8499713207379
27.30,520.0469,-3.2794,397.39479792386,,,,,,,,,166924.471023806,420.04694549572,6.04036648002086,12.0252967197758
27.32,519.9792,-3.2697,396.283376385959,,,,,,,,,166430.785190062,419.979224735299,6.04020524513803,12.0223347974093
27.34,519.9162,-2.9956,363.11475741935,,,,,,,,,152477.753171277,419.91615613459,6.04005506309807,11.9347739835439
27.36,519.8594,-2.8490,345.385749426569,,,,,,,,,145013.453640783,419.859400341627,6.03991989414105,11.8845818008281
27.38,519.8022,-3.1353,380.14982811151,,,,,,,,,159587.733238909,419.802197548532,6.03978364212398,11.9803491016387
27.40,519.7340,-3.0033,364.202745273167,,,,,,,,,152868.270925916,419.733988581714,6.03962115010018,11.9373318551829
27.42,519.6821,-2.9064,352.499211107056,,,,,,,,,147937.597274939,419.682066267119,6.03949743954125,11.9045458237969
27.44,519.6177,-3.2928,399.427698468005,,,,,,,,,167606.944953948,419.617732062149,6.03934413507192,12.0293769038443
27.46,519.5504,-2.9952,363.378068769277,,,,,,,,,152455.396887526,419.550352622757,6.03918354879423,11.9346273528231
27.48,519.4979,-2.6319,319.347953922552,,,,,,,,,133965.804099232,419.497925237126,6.03905858009557,11.8053398530764
27.50,519.4451,-2.7946,339.130285072377,,,,,,,,,142246.528133032,419.445075814074,6.03893258959787,11.8653169448931
27.52,519.3861,-2.6391,320.298823612159,,,,,,,,,134328.887612742,419.386141034965,6.03879207317926,11.8080464570188
27.54,519.3395,-2.3875,289.794448863414,,,,,,,,,121522.263252622,419.339513676804,6.03868088698161,11.707852761624
27.56,519.2906,-2.4304,295.045180887298,,,,,,,,,123709.683597241,419.290642962564,6.03856433807406,11.7256928382369
27.58,519.2423,-2.5416,308.575342463426,,,,,,,,,129367.835255809,419.242296623692,6.03844902635131,11.770415061803
27.60,519.1890,-2.4090,292.518434861758,,,,,,,,,122620.504182995,419.188979460198,6.03832184320562,11.7168495330599
27.62,519.1459,-2.4191,293.769142545121,,,,,,,,,123132.142073239,419.145935500447,6.03821915403207,11.7210133834783
27.64,519.0922,-2.8835,350.213013315794,,,,,,,,,146771.547916113,419.092216267151,6.03809098226309,11.8966325610926
27.66,519.0306,-3.0820,374.380211474654,,,,,,,,,156876.762889829,419.030595318869,6.03794393711042,11.9632158263498
27.68,518.9689,-2.8771,349.536019654161,,,,,,,,,146444.733870284,418.968934918866,6.03779677616847,11.8944033930589
27.70,518.9155,-3.0241,367.439095844507,,,,,,,,,153925.936951135,418.915511963576,6.03766925749793,11.9442268368236
27.72,518.8480,-3.1094,377.87509002604,,,,,,,,,158272.215305207,418.847972472332,6.03750801988697,11.9720717112295
27.74,518.7911,-2.6653,323.943403738267,,,,,,,,,135664.625403785,418.791134001286,6.03737230876581,11.8179411294797
27.76,518.7414,-2.5135,305.525227842625,,,,,,,,,127936.049619019,418.741360647697,6.03725345163737,11.7592858057025
27.78,518.6906,-2.8393,345.180748037515,,,,,,,,,144523.933008031,418.690595665328,6.03713221197832,11.8812003991732
27.80,518.6278,-3.0428,369.965928952349,,,,,,,,,154878.018010462,418.627786750629,6.03698218800623,11.9503931054919
27.82,518.5689,-2.9023,352.935618291729,,,,,,,,,147727.868234841,418.568885027446,6.0368414762111,11.9031271320676
27.84,518.5117,-2.5855,314.452104126242,,,,,,,,,131601.883108745,418.511695046288,6.03670483469149,11.7875366071079
27.86,518.4655,-2.5821,314.074436871581,,,,,,,,,131429.305553443,418.465465902219,6.03659436777251,11.786224385687
27.88,518.4084,-2.7816,338.38757282462,,,,,,,,,141584.206830713,418.408411540851,6.03645801661376,11.86064992034
27.90,518.3542,-2.8472,346.419163780119,,,,,,,,,144925.91288454,418.354202184173,6.03632844735274,11.8839779452017
27.92,518.2945,-2.9701,361.417900946295,,,,,,,,,151179.128027696,418.294521748553,6.03618578189707,11.926220691054
